count_date,driver,background_line,background_library,sex_test,bio_replicate,cross_name,offspring_male,offspring_female,offspring_total,food_abnormality,parental_mortality,gene_name,gene_age
NA,Tubp-GAL4,100,KK,Female,9,RNAi/Tubp-GAL4 F x 60100 M,,,66,,,,
NA,Tubp-GAL4,100,KK,Female,10,RNAi/Tubp-GAL4 F x 60100 M,,,62,,,,
NA,Tubp-GAL4,100,KK,Male,1,RNAi/Tubp-GAL4 M x 60100 F,,,41,,,,
NA,Tubp-GAL4,100,KK,Male,2,RNAi/Tubp-GAL4 M x 60100 F,,,66,,,,
NA,Tubp-GAL4,100,KK,Male,3,RNAi/Tubp-GAL4 M x 60100 F,,,52,,D,,
NA,Tubp-GAL4,100,KK,Male,4,RNAi/Tubp-GAL4 M x 60100 F,,,36,,,,
NA,Tubp-GAL4,100,KK,Male,5,RNAi/Tubp-GAL4 M x 60100 F,,,56,,,,
NA,Tubp-GAL4,100,KK,Male,6,RNAi/Tubp-GAL4 M x 60100 F,,,36,,D,,
NA,Tubp-GAL4,100,KK,Male,7,RNAi/Tubp-GAL4 M x 60100 F,,,1,,D,,
NA,Tubp-GAL4,100,KK,Male,8,RNAi/Tubp-GAL4 M x 60100 F,,,2,,,,
NA,Tubp-GAL4,100,KK,Male,9,RNAi/Tubp-GAL4 M x 60100 F,,,61,,,,
NA,Tubp-GAL4,100,KK,Male,10,RNAi/Tubp-GAL4 M x 60100 F,,,30,,,,
NA,Tubp-GAL4,101,KK,Female,1,RNAi/Tubp-GAL4 F x 60100 M,,,90,,,,
NA,Tubp-GAL4,101,KK,Female,2,RNAi/Tubp-GAL4 F x 60100 M,,,77,,,,
NA,Tubp-GAL4,101,KK,Female,3,RNAi/Tubp-GAL4 F x 60100 M,,,NA,B,,,
NA,Tubp-GAL4,101,KK,Female,4,RNAi/Tubp-GAL4 F x 60100 M,,,70,,,,
NA,Tubp-GAL4,101,KK,Female,5,RNAi/Tubp-GAL4 F x 60100 M,,,85,,D,,
NA,Tubp-GAL4,101,KK,Female,6,RNAi/Tubp-GAL4 F x 60100 M,,,70,,,,
NA,Tubp-GAL4,101,KK,Female,7,RNAi/Tubp-GAL4 F x 60100 M,,,79,,,,
NA,Tubp-GAL4,101,KK,Female,8,RNAi/Tubp-GAL4 F x 60100 M,,,68,,,,
NA,Tubp-GAL4,101,KK,Female,9,RNAi/Tubp-GAL4 F x 60100 M,,,NA,B,,,
NA,Tubp-GAL4,101,KK,Female,10,RNAi/Tubp-GAL4 F x 60100 M,,,76,,,,
NA,Tubp-GAL4,101,KK,Male,1,RNAi/Tubp-GAL4 M x 60100 F,,,30,,D,,
NA,Tubp-GAL4,101,KK,Male,2,RNAi/Tubp-GAL4 M x 60100 F,,,28,B,D,,
NA,Tubp-GAL4,101,KK,Male,3,RNAi/Tubp-GAL4 M x 60100 F,,,1,B,D,,
NA,Tubp-GAL4,101,KK,Male,4,RNAi/Tubp-GAL4 M x 60100 F,,,14,B,D,,
NA,Tubp-GAL4,101,KK,Male,5,RNAi/Tubp-GAL4 M x 60100 F,,,46,,,,
NA,Tubp-GAL4,101,KK,Male,6,RNAi/Tubp-GAL4 M x 60100 F,,,100,,,,
NA,Tubp-GAL4,101,KK,Male,7,RNAi/Tubp-GAL4 M x 60100 F,,,92,,,,
NA,Tubp-GAL4,101,KK,Male,8,RNAi/Tubp-GAL4 M x 60100 F,,,36,,,,
NA,Tubp-GAL4,101,KK,Male,9,RNAi/Tubp-GAL4 M x 60100 F,,,51,,D,,
NA,Tubp-GAL4,101,KK,Male,10,RNAi/Tubp-GAL4 M x 60100 F,,,48,,,,
NA,Tubp-GAL4,102,KK,Female,1,RNAi/Tubp-GAL4 F x 60100 M,,,NA,B,,,
NA,Tubp-GAL4,102,KK,Female,2,RNAi/Tubp-GAL4 F x 60100 M,,,49,,,,
NA,Tubp-GAL4,102,KK,Female,3,RNAi/Tubp-GAL4 F x 60100 M,,,57,,,,
NA,Tubp-GAL4,102,KK,Female,4,RNAi/Tubp-GAL4 F x 60100 M,,,59,,,,
NA,Tubp-GAL4,102,KK,Female,5,RNAi/Tubp-GAL4 F x 60100 M,,,60,,,,
NA,Tubp-GAL4,102,KK,Female,6,RNAi/Tubp-GAL4 F x 60100 M,,,63,,,,
NA,Tubp-GAL4,102,KK,Female,7,RNAi/Tubp-GAL4 F x 60100 M,,,0,,,,
NA,Tubp-GAL4,102,KK,Female,8,RNAi/Tubp-GAL4 F x 60100 M,,,90,,,,
NA,Tubp-GAL4,102,KK,Female,9,RNAi/Tubp-GAL4 F x 60100 M,,,72,,,,
NA,Tubp-GAL4,102,KK,Female,10,RNAi/Tubp-GAL4 F x 60100 M,,,78,,,,
NA,Tubp-GAL4,102,KK,Male,1,RNAi/Tubp-GAL4 M x 60100 F,,,48,,D,,
NA,Tubp-GAL4,102,KK,Male,2,RNAi/Tubp-GAL4 M x 60100 F,,,98,,D,,
NA,Tubp-GAL4,102,KK,Male,3,RNAi/Tubp-GAL4 M x 60100 F,,,34,,,,
NA,Tubp-GAL4,102,KK,Male,4,RNAi/Tubp-GAL4 M x 60100 F,,,48,,,,
NA,Tubp-GAL4,102,KK,Male,5,RNAi/Tubp-GAL4 M x 60100 F,,,47,,,,
NA,Tubp-GAL4,102,KK,Male,6,RNAi/Tubp-GAL4 M x 60100 F,,,3,B,,,
NA,Tubp-GAL4,102,KK,Male,7,RNAi/Tubp-GAL4 M x 60100 F,,,44,,,,
NA,Tubp-GAL4,102,KK,Male,8,RNAi/Tubp-GAL4 M x 60100 F,,,58,,,,
NA,Tubp-GAL4,102,KK,Male,9,RNAi/Tubp-GAL4 M x 60100 F,,,52,,,,
NA,Tubp-GAL4,102,KK,Male,10,RNAi/Tubp-GAL4 M x 60100 F,,,57,,,,
NA,Tubp-GAL4,103,KK,Female,1,RNAi/Tubp-GAL4 F x 60100 M,,,63,,,,
NA,Tubp-GAL4,103,KK,Female,2,RNAi/Tubp-GAL4 F x 60100 M,,,68,,,,
NA,Tubp-GAL4,103,KK,Female,3,RNAi/Tubp-GAL4 F x 60100 M,,,109,,,,
NA,Tubp-GAL4,103,KK,Female,4,RNAi/Tubp-GAL4 F x 60100 M,,,93,,,,
NA,Tubp-GAL4,103,KK,Female,5,RNAi/Tubp-GAL4 F x 60100 M,,,73,,,,
NA,Tubp-GAL4,103,KK,Female,6,RNAi/Tubp-GAL4 F x 60100 M,,,58,,,,
NA,Tubp-GAL4,103,KK,Female,7,RNAi/Tubp-GAL4 F x 60100 M,,,NA,B,,,
NA,Tubp-GAL4,103,KK,Female,8,RNAi/Tubp-GAL4 F x 60100 M,,,96,,,,
NA,Tubp-GAL4,103,KK,Female,9,RNAi/Tubp-GAL4 F x 60100 M,,,92,,,,
NA,Tubp-GAL4,103,KK,Female,10,RNAi/Tubp-GAL4 F x 60100 M,,,63,,,,
NA,Tubp-GAL4,103,KK,Male,1,RNAi/Tubp-GAL4 M x 60100 F,,,39,,D,,
NA,Tubp-GAL4,103,KK,Male,2,RNAi/Tubp-GAL4 M x 60100 F,,,61,,D,,
NA,Tubp-GAL4,103,KK,Male,3,RNAi/Tubp-GAL4 M x 60100 F,,,46,B,D,,
NA,Tubp-GAL4,103,KK,Male,4,RNAi/Tubp-GAL4 M x 60100 F,,,13,,D,,
NA,Tubp-GAL4,103,KK,Male,5,RNAi/Tubp-GAL4 M x 60100 F,,,74,,D,,
NA,Tubp-GAL4,103,KK,Male,6,RNAi/Tubp-GAL4 M x 60100 F,,,NA,B,,,
NA,Tubp-GAL4,103,KK,Male,7,RNAi/Tubp-GAL4 M x 60100 F,,,3,B,D,,
NA,Tubp-GAL4,103,KK,Male,8,RNAi/Tubp-GAL4 M x 60100 F,,,26,,D,,
NA,Tubp-GAL4,103,KK,Male,9,RNAi/Tubp-GAL4 M x 60100 F,,,82,,,,
NA,Tubp-GAL4,103,KK,Male,10,RNAi/Tubp-GAL4 M x 60100 F,,,91,,,,
NA,Tubp-GAL4,104,KK,Female,1,RNAi/Tubp-GAL4 F x 60100 M,,,NA,,,,
NA,Tubp-GAL4,104,KK,Female,2,RNAi/Tubp-GAL4 F x 60100 M,,,NA,,,,
NA,Tubp-GAL4,104,KK,Female,3,RNAi/Tubp-GAL4 F x 60100 M,,,NA,,,,
NA,Tubp-GAL4,104,KK,Female,4,RNAi/Tubp-GAL4 F x 60100 M,,,NA,,,,
NA,Tubp-GAL4,104,KK,Female,5,RNAi/Tubp-GAL4 F x 60100 M,,,NA,,,,
NA,Tubp-GAL4,104,KK,Female,6,RNAi/Tubp-GAL4 F x 60100 M,,,NA,,,,
NA,Tubp-GAL4,104,KK,Female,7,RNAi/Tubp-GAL4 F x 60100 M,,,NA,,,,
NA,Tubp-GAL4,104,KK,Female,8,RNAi/Tubp-GAL4 F x 60100 M,,,NA,,,,
NA,Tubp-GAL4,104,KK,Female,9,RNAi/Tubp-GAL4 F x 60100 M,,,NA,,,,
NA,Tubp-GAL4,104,KK,Female,10,RNAi/Tubp-GAL4 F x 60100 M,,,NA,,,,
NA,Tubp-GAL4,104,KK,Male,1,RNAi/Tubp-GAL4 M x 60100 F,,,NA,,,,
NA,Tubp-GAL4,104,KK,Male,2,RNAi/Tubp-GAL4 M x 60100 F,,,NA,,,,
NA,Tubp-GAL4,104,KK,Male,3,RNAi/Tubp-GAL4 M x 60100 F,,,NA,,,,
NA,Tubp-GAL4,104,KK,Male,4,RNAi/Tubp-GAL4 M x 60100 F,,,NA,,,,
NA,Tubp-GAL4,104,KK,Male,5,RNAi/Tubp-GAL4 M x 60100 F,,,NA,,,,
NA,Tubp-GAL4,104,KK,Male,6,RNAi/Tubp-GAL4 M x 60100 F,,,NA,,,,
NA,Tubp-GAL4,104,KK,Male,7,RNAi/Tubp-GAL4 M x 60100 F,,,NA,,,,
NA,Tubp-GAL4,104,KK,Male,8,RNAi/Tubp-GAL4 M x 60100 F,,,NA,,,,
NA,Tubp-GAL4,104,KK,Male,9,RNAi/Tubp-GAL4 M x 60100 F,,,NA,,,,
NA,Tubp-GAL4,104,KK,Male,10,RNAi/Tubp-GAL4 M x 60100 F,,,NA,,,,
NA,Tubp-GAL4,105,KK,Female,1,RNAi/Tubp-GAL4 F x 60100 M,,,34,,,,
NA,Tubp-GAL4,105,KK,Female,2,RNAi/Tubp-GAL4 F x 60100 M,,,70,,D,,
NA,Tubp-GAL4,105,KK,Female,3,RNAi/Tubp-GAL4 F x 60100 M,,,41,,,,
NA,Tubp-GAL4,105,KK,Female,4,RNAi/Tubp-GAL4 F x 60100 M,,,30,,,,
NA,Tubp-GAL4,105,KK,Female,5,RNAi/Tubp-GAL4 F x 60100 M,,,38,,,,
NA,Tubp-GAL4,105,KK,Female,6,RNAi/Tubp-GAL4 F x 60100 M,,,38,,,,
NA,Tubp-GAL4,105,KK,Female,7,RNAi/Tubp-GAL4 F x 60100 M,,,46,,,,
NA,Tubp-GAL4,105,KK,Female,8,RNAi/Tubp-GAL4 F x 60100 M,,,49,,,,
NA,Tubp-GAL4,105,KK,Female,9,RNAi/Tubp-GAL4 F x 60100 M,,,66,,,,
NA,Tubp-GAL4,105,KK,Female,10,RNAi/Tubp-GAL4 F x 60100 M,,,46,,,,
NA,Tubp-GAL4,105,KK,Male,1,RNAi/Tubp-GAL4 M x 60100 F,,,45,,D,,
NA,Tubp-GAL4,105,KK,Male,2,RNAi/Tubp-GAL4 M x 60100 F,,,41,,,,
NA,Tubp-GAL4,105,KK,Male,3,RNAi/Tubp-GAL4 M x 60100 F,,,43,,,,
NA,Tubp-GAL4,105,KK,Male,4,RNAi/Tubp-GAL4 M x 60100 F,,,39,,,,
NA,Tubp-GAL4,105,KK,Male,5,RNAi/Tubp-GAL4 M x 60100 F,,,45,,,,
NA,Tubp-GAL4,105,KK,Male,6,RNAi/Tubp-GAL4 M x 60100 F,,,46,,,,
NA,Tubp-GAL4,105,KK,Male,7,RNAi/Tubp-GAL4 M x 60100 F,,,40,,,,
NA,Tubp-GAL4,105,KK,Male,8,RNAi/Tubp-GAL4 M x 60100 F,,,0,,,,
NA,Tubp-GAL4,105,KK,Male,9,RNAi/Tubp-GAL4 M x 60100 F,,,65,,,,
NA,Tubp-GAL4,105,KK,Male,10,RNAi/Tubp-GAL4 M x 60100 F,,,54,,,,
NA,Tubp-GAL4,106,KK,Female,1,RNAi/Tubp-GAL4 F x 60100 M,,,11,,,,
NA,Tubp-GAL4,106,KK,Female,2,RNAi/Tubp-GAL4 F x 60100 M,,,97,,,,
NA,Tubp-GAL4,106,KK,Female,3,RNAi/Tubp-GAL4 F x 60100 M,,,14,,D,,
NA,Tubp-GAL4,106,KK,Female,4,RNAi/Tubp-GAL4 F x 60100 M,,,10,,D,,
NA,Tubp-GAL4,106,KK,Female,5,RNAi/Tubp-GAL4 F x 60100 M,,,39,,,,
NA,Tubp-GAL4,106,KK,Female,6,RNAi/Tubp-GAL4 F x 60100 M,,,NA,,D,,
NA,Tubp-GAL4,106,KK,Female,7,RNAi/Tubp-GAL4 F x 60100 M,,,16,,,,
NA,Tubp-GAL4,106,KK,Female,8,RNAi/Tubp-GAL4 F x 60100 M,,,23,,,,
NA,Tubp-GAL4,106,KK,Female,9,RNAi/Tubp-GAL4 F x 60100 M,,,16,,D,,
NA,Tubp-GAL4,106,KK,Female,10,RNAi/Tubp-GAL4 F x 60100 M,,,42,,,,
NA,Tubp-GAL4,106,KK,Male,1,RNAi/Tubp-GAL4 M x 60100 F,,,21,,,,
NA,Tubp-GAL4,106,KK,Male,2,RNAi/Tubp-GAL4 M x 60100 F,,,43,,,,
NA,Tubp-GAL4,106,KK,Male,3,RNAi/Tubp-GAL4 M x 60100 F,,,62,,,,
NA,Tubp-GAL4,106,KK,Male,4,RNAi/Tubp-GAL4 M x 60100 F,,,47,,,,
NA,Tubp-GAL4,106,KK,Male,5,RNAi/Tubp-GAL4 M x 60100 F,,,46,,,,
NA,Tubp-GAL4,106,KK,Male,6,RNAi/Tubp-GAL4 M x 60100 F,,,55,,,,
NA,Tubp-GAL4,106,KK,Male,7,RNAi/Tubp-GAL4 M x 60100 F,,,47,,,,
NA,Tubp-GAL4,106,KK,Male,8,RNAi/Tubp-GAL4 M x 60100 F,,,NA,,D,,
NA,Tubp-GAL4,106,KK,Male,9,RNAi/Tubp-GAL4 M x 60100 F,,,50,,,,
NA,Tubp-GAL4,106,KK,Male,10,RNAi/Tubp-GAL4 M x 60100 F,,,23,,,,
NA,Tubp-GAL4,107,KK,Female,1,RNAi/Tubp-GAL4 F x 60100 M,,,72,,,,
NA,Tubp-GAL4,107,KK,Female,2,RNAi/Tubp-GAL4 F x 60100 M,,,54,,,,
NA,Tubp-GAL4,107,KK,Female,3,RNAi/Tubp-GAL4 F x 60100 M,,,55,,,,
NA,Tubp-GAL4,107,KK,Female,4,RNAi/Tubp-GAL4 F x 60100 M,,,62,,,,
NA,Tubp-GAL4,107,KK,Female,5,RNAi/Tubp-GAL4 F x 60100 M,,,44,,,,
NA,Tubp-GAL4,107,KK,Female,6,RNAi/Tubp-GAL4 F x 60100 M,,,47,,,,
NA,Tubp-GAL4,107,KK,Female,7,RNAi/Tubp-GAL4 F x 60100 M,,,NA,B,D,,
NA,Tubp-GAL4,107,KK,Female,8,RNAi/Tubp-GAL4 F x 60100 M,,,56,,,,
NA,Tubp-GAL4,107,KK,Female,9,RNAi/Tubp-GAL4 F x 60100 M,,,40,,,,
NA,Tubp-GAL4,107,KK,Female,10,RNAi/Tubp-GAL4 F x 60100 M,,,68,,,,
NA,Tubp-GAL4,107,KK,Male,1,RNAi/Tubp-GAL4 M x 60100 F,,,6,,,,
NA,Tubp-GAL4,107,KK,Male,2,RNAi/Tubp-GAL4 M x 60100 F,,,6,,,,
NA,Tubp-GAL4,107,KK,Male,3,RNAi/Tubp-GAL4 M x 60100 F,,,74,,,,
NA,Tubp-GAL4,107,KK,Male,4,RNAi/Tubp-GAL4 M x 60100 F,,,31,B,,,
NA,Tubp-GAL4,107,KK,Male,5,RNAi/Tubp-GAL4 M x 60100 F,,,52,,,,
NA,Tubp-GAL4,107,KK,Male,6,RNAi/Tubp-GAL4 M x 60100 F,,,57,,,,
NA,Tubp-GAL4,107,KK,Male,7,RNAi/Tubp-GAL4 M x 60100 F,,,63,,,,
NA,Tubp-GAL4,107,KK,Male,8,RNAi/Tubp-GAL4 M x 60100 F,,,70,,,,
NA,Tubp-GAL4,107,KK,Male,9,RNAi/Tubp-GAL4 M x 60100 F,,,51,,,,
NA,Tubp-GAL4,107,KK,Male,10,RNAi/Tubp-GAL4 M x 60100 F,,,64,,,,
NA,Tubp-GAL4,108,KK,Female,1,RNAi/Tubp-GAL4 F x 60100 M,,,0,B,D,,
NA,Tubp-GAL4,108,KK,Female,2,RNAi/Tubp-GAL4 F x 60100 M,,,0,,,,
NA,Tubp-GAL4,108,KK,Female,3,RNAi/Tubp-GAL4 F x 60100 M,,,0,B,,,
NA,Tubp-GAL4,108,KK,Female,4,RNAi/Tubp-GAL4 F x 60100 M,,,0,B,,,
NA,Tubp-GAL4,108,KK,Female,5,RNAi/Tubp-GAL4 F x 60100 M,,,0,B,,,
NA,Tubp-GAL4,108,KK,Female,6,RNAi/Tubp-GAL4 F x 60100 M,,,0,B,,,
NA,Tubp-GAL4,108,KK,Female,7,RNAi/Tubp-GAL4 F x 60100 M,,,0,B,,,
NA,Tubp-GAL4,108,KK,Female,8,RNAi/Tubp-GAL4 F x 60100 M,,,1,,,,
NA,Tubp-GAL4,108,KK,Female,9,RNAi/Tubp-GAL4 F x 60100 M,,,0,B,,,
NA,Tubp-GAL4,108,KK,Female,10,RNAi/Tubp-GAL4 F x 60100 M,,,0,B,,,
NA,Tubp-GAL4,108,KK,Male,1,RNAi/Tubp-GAL4 M x 60100 F,,,17,,D,,
NA,Tubp-GAL4,108,KK,Male,2,RNAi/Tubp-GAL4 M x 60100 F,,,70,,,,
NA,Tubp-GAL4,108,KK,Male,3,RNAi/Tubp-GAL4 M x 60100 F,,,39,,,,
NA,Tubp-GAL4,108,KK,Male,4,RNAi/Tubp-GAL4 M x 60100 F,,,36,,,,
NA,Tubp-GAL4,108,KK,Male,5,RNAi/Tubp-GAL4 M x 60100 F,,,49,,,,
NA,Tubp-GAL4,108,KK,Male,6,RNAi/Tubp-GAL4 M x 60100 F,,,49,,,,
NA,Tubp-GAL4,108,KK,Male,7,RNAi/Tubp-GAL4 M x 60100 F,,,57,,D,,
NA,Tubp-GAL4,108,KK,Male,8,RNAi/Tubp-GAL4 M x 60100 F,,,42,,,,
NA,Tubp-GAL4,108,KK,Male,9,RNAi/Tubp-GAL4 M x 60100 F,,,61,,,,
NA,Tubp-GAL4,108,KK,Male,10,RNAi/Tubp-GAL4 M x 60100 F,,,49,,,,
NA,Tubp-GAL4,109,KK,Female,1,RNAi/Tubp-GAL4 F x 60100 M,,,89,,,,
NA,Tubp-GAL4,109,KK,Female,2,RNAi/Tubp-GAL4 F x 60100 M,,,89,,,,
NA,Tubp-GAL4,109,KK,Female,3,RNAi/Tubp-GAL4 F x 60100 M,,,80,,,,
NA,Tubp-GAL4,109,KK,Female,4,RNAi/Tubp-GAL4 F x 60100 M,,,NA,B,D,,
NA,Tubp-GAL4,109,KK,Female,5,RNAi/Tubp-GAL4 F x 60100 M,,,89,,,,
NA,Tubp-GAL4,109,KK,Female,6,RNAi/Tubp-GAL4 F x 60100 M,,,49,,,,
NA,Tubp-GAL4,109,KK,Female,7,RNAi/Tubp-GAL4 F x 60100 M,,,NA,B,D,,
NA,Tubp-GAL4,109,KK,Female,8,RNAi/Tubp-GAL4 F x 60100 M,,,84,,,,
NA,Tubp-GAL4,109,KK,Female,9,RNAi/Tubp-GAL4 F x 60100 M,,,112,,,,
NA,Tubp-GAL4,109,KK,Female,10,RNAi/Tubp-GAL4 F x 60100 M,,,86,,,,
NA,Tubp-GAL4,109,KK,Male,1,RNAi/Tubp-GAL4 M x 60100 F,,,97,,,,
NA,Tubp-GAL4,109,KK,Male,2,RNAi/Tubp-GAL4 M x 60100 F,,,20,,,,
NA,Tubp-GAL4,109,KK,Male,3,RNAi/Tubp-GAL4 M x 60100 F,,,83,,,,
NA,Tubp-GAL4,109,KK,Male,4,RNAi/Tubp-GAL4 M x 60100 F,,,83,,,,
NA,Tubp-GAL4,109,KK,Male,5,RNAi/Tubp-GAL4 M x 60100 F,,,NA,B,D,,
NA,Tubp-GAL4,109,KK,Male,6,RNAi/Tubp-GAL4 M x 60100 F,,,74,,,,
NA,Tubp-GAL4,109,KK,Male,7,RNAi/Tubp-GAL4 M x 60100 F,,,71,,,,
NA,Tubp-GAL4,109,KK,Male,8,RNAi/Tubp-GAL4 M x 60100 F,,,70,,D,,
NA,Tubp-GAL4,109,KK,Male,9,RNAi/Tubp-GAL4 M x 60100 F,,,58,,D,,
NA,Tubp-GAL4,109,KK,Male,10,RNAi/Tubp-GAL4 M x 60100 F,,,67,,,,
NA,Tubp-GAL4,110,KK,Female,1,RNAi/Tubp-GAL4 F x 60100 M,,,NA,,,,
NA,Tubp-GAL4,110,KK,Female,2,RNAi/Tubp-GAL4 F x 60100 M,,,66,,,,
NA,Tubp-GAL4,110,KK,Female,3,RNAi/Tubp-GAL4 F x 60100 M,,,14,,,,
NA,Tubp-GAL4,110,KK,Female,4,RNAi/Tubp-GAL4 F x 60100 M,,,68,,,,
NA,Tubp-GAL4,110,KK,Female,5,RNAi/Tubp-GAL4 F x 60100 M,,,89,,,,
NA,Tubp-GAL4,110,KK,Female,6,RNAi/Tubp-GAL4 F x 60100 M,,,NA,,,,
NA,Tubp-GAL4,110,KK,Female,7,RNAi/Tubp-GAL4 F x 60100 M,,,74,,D,,
NA,Tubp-GAL4,110,KK,Female,8,RNAi/Tubp-GAL4 F x 60100 M,,,91,,,,
NA,Tubp-GAL4,110,KK,Female,9,RNAi/Tubp-GAL4 F x 60100 M,,,71,,D,,
NA,Tubp-GAL4,110,KK,Female,10,RNAi/Tubp-GAL4 F x 60100 M,,,67,,,,
NA,Tubp-GAL4,110,KK,Male,1,RNAi/Tubp-GAL4 M x 60100 F,,,0,,,,
NA,Tubp-GAL4,110,KK,Male,2,RNAi/Tubp-GAL4 M x 60100 F,,,0,,,,
NA,Tubp-GAL4,110,KK,Male,3,RNAi/Tubp-GAL4 M x 60100 F,,,0,,,,
NA,Tubp-GAL4,110,KK,Male,4,RNAi/Tubp-GAL4 M x 60100 F,,,0,,,,
NA,Tubp-GAL4,110,KK,Male,5,RNAi/Tubp-GAL4 M x 60100 F,,,0,,,,
NA,Tubp-GAL4,110,KK,Male,6,RNAi/Tubp-GAL4 M x 60100 F,,,0,B,,,
NA,Tubp-GAL4,110,KK,Male,7,RNAi/Tubp-GAL4 M x 60100 F,,,0,B,,,
NA,Tubp-GAL4,110,KK,Male,8,RNAi/Tubp-GAL4 M x 60100 F,,,0,B,,,
NA,Tubp-GAL4,110,KK,Male,9,RNAi/Tubp-GAL4 M x 60100 F,,,0,,,,
NA,Tubp-GAL4,110,KK,Male,10,RNAi/Tubp-GAL4 M x 60100 F,,,0,B,,,
NA,Tubp-GAL4,111,KK,Female,1,RNAi/Tubp-GAL4 F x 60100 M,,,58,,,,
NA,Tubp-GAL4,111,KK,Female,2,RNAi/Tubp-GAL4 F x 60100 M,,,83,,,,
NA,Tubp-GAL4,111,KK,Female,3,RNAi/Tubp-GAL4 F x 60100 M,,,84,,,,
NA,Tubp-GAL4,111,KK,Female,4,RNAi/Tubp-GAL4 F x 60100 M,,,0,,,,
NA,Tubp-GAL4,111,KK,Female,5,RNAi/Tubp-GAL4 F x 60100 M,,,58,,,,
NA,Tubp-GAL4,111,KK,Female,6,RNAi/Tubp-GAL4 F x 60100 M,,,NA,B,D,,
NA,Tubp-GAL4,111,KK,Female,7,RNAi/Tubp-GAL4 F x 60100 M,,,87,,,,
NA,Tubp-GAL4,111,KK,Female,8,RNAi/Tubp-GAL4 F x 60100 M,,,88,,,,
NA,Tubp-GAL4,111,KK,Female,9,RNAi/Tubp-GAL4 F x 60100 M,,,NA,B,,,
NA,Tubp-GAL4,111,KK,Female,10,RNAi/Tubp-GAL4 F x 60100 M,,,105,,,,
NA,Tubp-GAL4,111,KK,Male,1,RNAi/Tubp-GAL4 M x 60100 F,,,54,,,,
NA,Tubp-GAL4,111,KK,Male,2,RNAi/Tubp-GAL4 M x 60100 F,,,61,,D,,
NA,Tubp-GAL4,111,KK,Male,3,RNAi/Tubp-GAL4 M x 60100 F,,,59,,,,
NA,Tubp-GAL4,111,KK,Male,4,RNAi/Tubp-GAL4 M x 60100 F,,,35,,,,
NA,Tubp-GAL4,111,KK,Male,5,RNAi/Tubp-GAL4 M x 60100 F,,,68,,,,
NA,Tubp-GAL4,111,KK,Male,6,RNAi/Tubp-GAL4 M x 60100 F,,,41,,,,
NA,Tubp-GAL4,111,KK,Male,7,RNAi/Tubp-GAL4 M x 60100 F,,,71,,,,
NA,Tubp-GAL4,111,KK,Male,8,RNAi/Tubp-GAL4 M x 60100 F,,,48,,,,
NA,Tubp-GAL4,111,KK,Male,9,RNAi/Tubp-GAL4 M x 60100 F,,,22,,D,,
NA,Tubp-GAL4,111,KK,Male,10,RNAi/Tubp-GAL4 M x 60100 F,,,63,,D,,
NA,Tubp-GAL4,112,KK,Female,1,RNAi/Tubp-GAL4 F x 60100 M,,,53,,,,
NA,Tubp-GAL4,112,KK,Female,2,RNAi/Tubp-GAL4 F x 60100 M,,,73,,,,
NA,Tubp-GAL4,112,KK,Female,3,RNAi/Tubp-GAL4 F x 60100 M,,,63,,,,
NA,Tubp-GAL4,112,KK,Female,4,RNAi/Tubp-GAL4 F x 60100 M,,,84,,,,
NA,Tubp-GAL4,112,KK,Female,5,RNAi/Tubp-GAL4 F x 60100 M,,,51,,,,
NA,Tubp-GAL4,112,KK,Female,6,RNAi/Tubp-GAL4 F x 60100 M,,,77,,D,,
NA,Tubp-GAL4,112,KK,Female,7,RNAi/Tubp-GAL4 F x 60100 M,,,67,,,,
NA,Tubp-GAL4,112,KK,Female,8,RNAi/Tubp-GAL4 F x 60100 M,,,74,,,,
NA,Tubp-GAL4,112,KK,Female,9,RNAi/Tubp-GAL4 F x 60100 M,,,66,,,,
NA,Tubp-GAL4,112,KK,Female,10,RNAi/Tubp-GAL4 F x 60100 M,,,66,,,,
NA,Tubp-GAL4,112,KK,Male,1,RNAi/Tubp-GAL4 M x 60100 F,,,47,,,,
NA,Tubp-GAL4,112,KK,Male,2,RNAi/Tubp-GAL4 M x 60100 F,,,105,,,,
NA,Tubp-GAL4,112,KK,Male,3,RNAi/Tubp-GAL4 M x 60100 F,,,73,,,,
NA,Tubp-GAL4,112,KK,Male,4,RNAi/Tubp-GAL4 M x 60100 F,,,91,,,,
NA,Tubp-GAL4,112,KK,Male,5,RNAi/Tubp-GAL4 M x 60100 F,,,NA,,D,,
NA,Tubp-GAL4,112,KK,Male,6,RNAi/Tubp-GAL4 M x 60100 F,,,78,,,,
NA,Tubp-GAL4,112,KK,Male,7,RNAi/Tubp-GAL4 M x 60100 F,,,97,,D,,
NA,Tubp-GAL4,112,KK,Male,8,RNAi/Tubp-GAL4 M x 60100 F,,,18,,D,,
NA,Tubp-GAL4,112,KK,Male,9,RNAi/Tubp-GAL4 M x 60100 F,,,32,,D,,
NA,Tubp-GAL4,112,KK,Male,10,RNAi/Tubp-GAL4 M x 60100 F,,,48,,,,
NA,Tubp-GAL4,113,KK,Female,1,RNAi/Tubp-GAL4 F x 60100 M,,,75,,,,
NA,Tubp-GAL4,113,KK,Female,2,RNAi/Tubp-GAL4 F x 60100 M,,,102,,,,
NA,Tubp-GAL4,113,KK,Female,3,RNAi/Tubp-GAL4 F x 60100 M,,,83,,,,
