background_library,driver_shortname,gene_name,gene_age,gene_origin,chromosome,female_cross_mean,male_cross_mean,female_cross_sd,male_cross_sd,female_cross_lwr,male_cross_lwr,female_cross_upr,male_cross_upr,female_lwr_2.5,male_lwr_2.5,female_median,male_median,female_mean,male_mean,female_sd,male_sd,female_upr_97.5,male_upr_97.5,male_beneficial,female_beneficial,male_detrimental,female_detrimental,signif
GD,Nos,CG31941,6-11MYA,D,2,-0.005226263436989185,-0.18690666731791594,2.580772638728432,2.5802067765261283,-4.931436775775969,-5.05868793683899,5.121288614469517,4.938214955464604,-0.4860347486571197,-0.30506738480641976,-0.05434349193189179,0.13899184681064403,-0.050241288223217974,0.13889104285869283,0.22566313086011192,0.22609627528730933,0.4036141020742817,0.5917916539540538,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Tub,CG31941,6-11MYA,D,2,0.34498936675355885,-0.08540593287708405,0.7949144987721093,0.797163298029635,-1.3211770827480522,-1.7574390409205771,1.873852265759217,1.428571960871993,-0.3912683291506771,-0.11150955517911458,0.038251224294920824,0.3211606519238829,0.04139910489984729,0.33005857389740334,0.2343678235636163,0.23278561085511437,0.5248963512932863,0.7949279204169708,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Nos,CG33105,0-3MYA,D,3,-0.005226263436989185,-0.18690666731791594,2.580772638728432,2.5802067765261283,-4.931436775775969,-5.05868793683899,5.121288614469517,4.938214955464604,-0.6608063308872159,-0.5267675050335913,-0.24328044845485491,-0.09967738862126077,-0.24229550744345493,-0.0977842814815647,0.21778262376449498,0.2257212088182515,0.18943010090652151,0.3577480220220099,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Act,CG33235,6-11MYA,D,X,0.3318144888202661,0.05222316137894222,0.7915056506486166,0.7891419351937543,-1.3569847070181051,-1.6184171454496068,1.8204095495355554,1.5427161084259446,-0.44451483667006797,-0.6227601915599201,-0.01147787956984043,-0.19759753003822378,-0.00619987088309365,-0.19068406269999222,0.22958686540043383,0.23268913454757503,0.4596538198829714,0.2870332413533925,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Nos,CG33235,6-11MYA,D,X,-0.005226263436989185,-0.18690666731791594,2.580772638728432,2.5802067765261283,-4.931436775775969,-5.05868793683899,5.121288614469517,4.938214955464604,-0.8557951305385304,-0.1852172760225221,-0.42241395441671004,0.24888860971527899,-0.4181906751544018,0.2542141166823874,0.22398079483620809,0.2315187476586004,0.024376319047969178,0.729744978088166,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Tub,CG33235,6-11MYA,D,X,0.34498936675355885,-0.08540593287708405,0.7949144987721093,0.797163298029635,-1.3211770827480522,-1.7574390409205771,1.873852265759217,1.428571960871993,-0.5297156587579818,-0.4468655861363452,-0.08626806841026838,-0.015868074731646267,-0.0810915504621663,-0.00842059968545735,0.23025918790424407,0.23472077952100312,0.3856782069394131,0.46254462421860953,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Nos,CG33490,11-25MYA,D,3,-0.005226263436989185,-0.18690666731791594,2.580772638728432,2.5802067765261283,-4.931436775775969,-5.05868793683899,5.121288614469517,4.938214955464604,-0.3459954289074924,-0.3421535803182809,0.09665992578689953,0.10499735495337695,0.09385789168851418,0.10848727439088277,0.2250706774409589,0.2320953813339533,0.5525060052029619,0.5632949654199471,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Act,CG4259,11-25MYA,D,2,0.3318144888202661,0.05222316137894222,0.7915056506486166,0.7891419351937543,-1.3569847070181051,-1.6184171454496068,1.8204095495355554,1.5427161084259446,-1.6565457679047584,-1.4370061947030575,-1.200976877662391,-0.9613325360871852,-1.1943285289709233,-0.9567145721944661,0.24779671124714267,0.24945888677297892,-0.6953915961439303,-0.4561500432136718,FALSE,FALSE,TRUE,TRUE,TRUE
GD,Nos,CG4259,11-25MYA,D,2,-0.005226263436989185,-0.18690666731791594,2.580772638728432,2.5802067765261283,-4.931436775775969,-5.05868793683899,5.121288614469517,4.938214955464604,-0.6054800136581613,-0.47440571685978317,-0.15975679843023607,-0.04197854216522739,-0.15841794926929648,-0.03936456583942799,0.22776607274950716,0.22417614804255503,0.2888237508404203,0.41421229545253796,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Tub,CG4259,11-25MYA,D,2,0.34498936675355885,-0.08540593287708405,0.7949144987721093,0.797163298029635,-1.3211770827480522,-1.7574390409205771,1.873852265759217,1.428571960871993,-1.2025660419090698,-0.8015265502555871,-0.5611575905812379,-0.17114038832401612,-0.5424997172252629,-0.15601624637170206,0.3612741467694427,0.35315864096421706,0.21931744502942993,0.5880546080729632,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Act,CG42626,6-11MYA,D,2,0.3318144888202661,0.05222316137894222,0.7915056506486166,0.7891419351937543,-1.3569847070181051,-1.6184171454496068,1.8204095495355554,1.5427161084259446,-0.8305946051837405,-1.872272439481077,-0.388756763515883,-1.2755276332897263,-0.38195584697107965,-1.269579780325431,0.23549893269814565,0.32093546285727015,0.10017468326094164,-0.6236397071706679,FALSE,FALSE,TRUE,FALSE,TRUE
GD,Nos,CG42626,6-11MYA,D,2,-0.005226263436989185,-0.18690666731791594,2.580772638728432,2.5802067765261283,-4.931436775775969,-5.05868793683899,5.121288614469517,4.938214955464604,-0.6421283487281494,-0.30697274166690564,-0.20805749657345488,0.1281658367679518,-0.2067247588645847,0.1311009227698194,0.22447731593064402,0.23242327062304327,0.2319290174026182,0.5936687767082688,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Act,CG43340,11-25MYA,D,2,0.3318144888202661,0.05222316137894222,0.7915056506486166,0.7891419351937543,-1.3569847070181051,-1.6184171454496068,1.8204095495355554,1.5427161084259446,-0.6503618735208893,-0.6497720803158902,-0.21047852406497164,-0.21799923095686463,-0.2060948352632206,-0.21293148215533317,0.2320666994704522,0.23393058122773033,0.2641277606733633,0.2754248008203263,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Tub,CG43340,11-25MYA,D,2,0.34498936675355885,-0.08540593287708405,0.7949144987721093,0.797163298029635,-1.3211770827480522,-1.7574390409205771,1.873852265759217,1.428571960871993,-0.329299551823514,-0.48530924919754004,0.1053723940908642,-0.04141253286123874,0.1115467350552041,-0.03794348356850621,0.23311497554465457,0.23425023565786718,0.5864325870524271,0.42298729400416796,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Act,CG4477,11-25MYA,D,3,0.3318144888202661,0.05222316137894222,0.7915056506486166,0.7891419351937543,-1.3569847070181051,-1.6184171454496068,1.8204095495355554,1.5427161084259446,-0.40857434119844194,-0.509119538420228,0.0614064891509694,-0.04936235737074184,0.07104136439441691,-0.04607554482271284,0.2549146609209578,0.23807765730792904,0.5961702720666396,0.43064242177238,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Nos,CG4477,11-25MYA,D,3,-0.005226263436989185,-0.18690666731791594,2.580772638728432,2.5802067765261283,-4.931436775775969,-5.05868793683899,5.121288614469517,4.938214955464604,-0.7343626894547185,-0.2847151386832068,-0.39464096954225486,0.05693836967456156,-0.39104146803826395,0.05953064062738042,0.17586018277187856,0.1761165022990928,-0.039874868423451934,0.4088580581810262,FALSE,FALSE,FALSE,TRUE,TRUE
GD,Tub,CG4477,11-25MYA,D,3,0.34498936675355885,-0.08540593287708405,0.7949144987721093,0.797163298029635,-1.3211770827480522,-1.7574390409205771,1.873852265759217,1.428571960871993,-0.4912111446242638,-0.33155859394109294,0.04786688494522766,0.22479606620697776,0.05235510928771489,0.24076539537246522,0.29271865104788003,0.3121427972926397,0.6573077995094571,0.9031546780543905,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Nos,CG4478,0-3MYA,D,2,-0.005226263436989185,-0.18690666731791594,2.580772638728432,2.5802067765261283,-4.931436775775969,-5.05868793683899,5.121288614469517,4.938214955464604,-0.5601533995192592,-0.7010182738236121,-0.13574718934990204,-0.2640011085011915,-0.13345993709284787,-0.2622959863860219,0.22245435706399125,0.22470231918499825,0.305016047818414,0.18397871452921763,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Nos,CG4691,11-25MYA,D,2,-0.005226263436989185,-0.18690666731791594,2.580772638728432,2.5802067765261283,-4.931436775775969,-5.05868793683899,5.121288614469517,4.938214955464604,-0.5280899683332921,-0.25657463403920217,-0.11653665093828475,0.16042309528196777,-0.11619718864837894,0.16433772470538033,0.2148395992090032,0.22010322087046016,0.31723343700906514,0.6080995568389402,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Act,CG4712,11-25MYA,D,2,0.3318144888202661,0.05222316137894222,0.7915056506486166,0.7891419351937543,-1.3569847070181051,-1.6184171454496068,1.8204095495355554,1.5427161084259446,-0.5779943714945304,-0.8435178109952756,-0.1047551810124678,-0.37936132736481026,-0.10000988426478169,-0.375887537524401,0.2529664290704237,0.24399616922362735,0.41799610147870486,0.10602877938560296,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Nos,CG4712,11-25MYA,D,2,-0.005226263436989185,-0.18690666731791594,2.580772638728432,2.5802067765261283,-4.931436775775969,-5.05868793683899,5.121288614469517,4.938214955464604,-0.5570343387940065,-0.00968535551125356,-0.1578140499541491,0.40437706966636544,-0.15152821424549845,0.40765864656660794,0.21327926970640743,0.21936638750375784,0.2730638530493957,0.8472148743644807,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Tub,CG4712,11-25MYA,D,2,0.34498936675355885,-0.08540593287708405,0.7949144987721093,0.797163298029635,-1.3211770827480522,-1.7574390409205771,1.873852265759217,1.428571960871993,-0.8743467832476701,-0.4814828135095651,-0.4113213176911169,-0.015850431336816233,-0.40428833251783863,-0.008142428246285435,0.248056585953134,0.2540696507090205,0.08841787208834737,0.5090443178828987,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Act,CG5103,11-25MYA,D,3,0.3318144888202661,0.05222316137894222,0.7915056506486166,0.7891419351937543,-1.3569847070181051,-1.6184171454496068,1.8204095495355554,1.5427161084259446,-0.514808871693858,-0.5424651798922735,-0.07898448553712134,-0.12777022607582647,-0.07835964951489278,-0.12047798566370091,0.2309084295469807,0.2234183325041304,0.38856921457429355,0.3307332501159163,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Nos,CG5103,11-25MYA,D,3,-0.005226263436989185,-0.18690666731791594,2.580772638728432,2.5802067765261283,-4.931436775775969,-5.05868793683899,5.121288614469517,4.938214955464604,-0.5362612187708671,-0.4969313314177624,-0.11075952669795674,-0.07169877562348578,-0.11244688519372555,-0.06371777232917585,0.21847875636821623,0.22622353788426447,0.3151179381994173,0.39335585751717383,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Tub,CG5103,11-25MYA,D,3,0.34498936675355885,-0.08540593287708405,0.7949144987721093,0.797163298029635,-1.3211770827480522,-1.7574390409205771,1.873852265759217,1.428571960871993,-0.6639487234664407,-0.29872678262330243,-0.22199989192040417,0.1379694554641374,-0.21904792773200957,0.14651777396368693,0.23386748900668747,0.23336298922041834,0.2552258914155679,0.6155500046574787,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Nos,CG5213,11-25MYA,NA,NA,-0.005226263436989185,-0.18690666731791594,2.580772638728432,2.5802067765261283,-4.931436775775969,-5.05868793683899,5.121288614469517,4.938214955464604,-0.5622442502438227,-0.37520141033376025,-0.14952518925645658,0.0343836589062822,-0.14757942835819704,0.03714247230817747,0.21867817452668833,0.21696834797582543,0.28711936345934735,0.4627545312452577,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Act,CG5609,6-11MYA,D,3,0.3318144888202661,0.05222316137894222,0.7915056506486166,0.7891419351937543,-1.3569847070181051,-1.6184171454496068,1.8204095495355554,1.5427161084259446,-0.28999445821538766,-0.4495603494299091,0.1343413735088276,0.0047255190243483715,0.1411144759031804,0.008893018738963204,0.2288030960857146,0.24613789290797775,0.6038689111435338,0.5099012523668569,FALSE,TRUE,FALSE,FALSE,TRUE
GD,Nos,CG5609,6-11MYA,D,3,-0.005226263436989185,-0.18690666731791594,2.580772638728432,2.5802067765261283,-4.931436775775969,-5.05868793683899,5.121288614469517,4.938214955464604,-0.37713185955581763,-0.1312311660646419,0.05878124253400994,0.3091000013886279,0.06486283658924787,0.3130604861256055,0.2366163306591398,0.23073152071505154,0.5341838642358698,0.770674015616789,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Tub,CG5609,6-11MYA,D,3,0.34498936675355885,-0.08540593287708405,0.7949144987721093,0.797163298029635,-1.3211770827480522,-1.7574390409205771,1.873852265759217,1.428571960871993,-0.4519483587383024,-0.20409915259222983,-2.536234586678342e-4,0.22433640548450878,0.0037181365894678733,0.2320131092782839,0.24026337373058407,0.23245008284833182,0.4912057118747853,0.7069531622691713,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Act,CG6208,6-11MYA,R,3,0.3318144888202661,0.05222316137894222,0.7915056506486166,0.7891419351937543,-1.3569847070181051,-1.6184171454496068,1.8204095495355554,1.5427161084259446,-0.550567403647124,-0.37363020507739914,-0.09784048516602442,0.07938462477530091,-0.09570680018045859,0.08096965552440737,0.2362902974941174,0.23191937377862334,0.37611965709652323,0.5447478253928136,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Nos,CG6208,6-11MYA,R,3,-0.005226263436989185,-0.18690666731791594,2.580772638728432,2.5802067765261283,-4.931436775775969,-5.05868793683899,5.121288614469517,4.938214955464604,-0.5069342817509352,-0.4370534762071866,-0.09004559905145537,-0.007764407343468737,-0.08453479718518665,-0.0023565111145062707,0.2195197305525388,0.22176680370916194,0.35413028232317934,0.4407307609946828,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Tub,CG6208,6-11MYA,R,3,0.34498936675355885,-0.08540593287708405,0.7949144987721093,0.797163298029635,-1.3211770827480522,-1.7574390409205771,1.873852265759217,1.428571960871993,-1.0627378397609317,-0.419825834352494,-0.6261787112569115,0.012834924708519196,-0.622609525358884,0.018218119884688373,0.23306154999044676,0.23423930838835924,-0.14696181725622,0.490416279172734,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Act,CG6367,6-11MYA,D,X,0.3318144888202661,0.05222316137894222,0.7915056506486166,0.7891419351937543,-1.3569847070181051,-1.6184171454496068,1.8204095495355554,1.5427161084259446,-0.5337461759440004,-0.3295517124683893,-0.09278959813892132,0.14807379939080323,-0.08540434081604074,0.14854904532366775,0.23491907204931206,0.25114246234486415,0.39108116882958516,0.6522972109013798,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Nos,CG6367,6-11MYA,D,X,-0.005226263436989185,-0.18690666731791594,2.580772638728432,2.5802067765261283,-4.931436775775969,-5.05868793683899,5.121288614469517,4.938214955464604,-0.35987242229006655,-0.20566499070150432,0.08086464476760016,0.23097387226528776,0.08045617184457383,0.23090962592653566,0.22872756795189775,0.22648353375478059,0.5315655311640982,0.6822442681616501,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Tub,CG6367,6-11MYA,D,X,0.34498936675355885,-0.08540593287708405,0.7949144987721093,0.797163298029635,-1.3211770827480522,-1.7574390409205771,1.873852265759217,1.428571960871993,-0.45060447680014803,-0.059144308329717815,-0.0076795966493728145,0.39822036914362013,-0.005920571101232465,0.40138537738242963,0.2302506991252149,0.2424554347173379,0.45828041146022397,0.8916178072997152,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Act,CG6541,11-25MYA,A,2,0.3318144888202661,0.05222316137894222,0.7915056506486166,0.7891419351937543,-1.3569847070181051,-1.6184171454496068,1.8204095495355554,1.5427161084259446,-0.480341949057592,-0.6942365606304988,-0.03618522873800908,-0.270876061289496,-0.031795771497313274,-0.261306718183746,0.22894610574704885,0.23284483635228903,0.4278745264684387,0.21555827321903348,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Tub,CG6541,11-25MYA,A,2,0.34498936675355885,-0.08540593287708405,0.7949144987721093,0.797163298029635,-1.3211770827480522,-1.7574390409205771,1.873852265759217,1.428571960871993,-0.8520849910634946,-4.003944744100441,-0.4135131469773307,-3.3585648737475076,-0.40778563681259095,-3.357882201540682,0.23443175769649588,0.3277216017845522,0.07863136494345793,-2.715906085713304,FALSE,FALSE,TRUE,FALSE,TRUE
GD,Act,CG7800,11-25MYA,D,3,0.3318144888202661,0.05222316137894222,0.7915056506486166,0.7891419351937543,-1.3569847070181051,-1.6184171454496068,1.8204095495355554,1.5427161084259446,-0.5229491214001272,-0.4262275576505961,-0.07950415120654394,-0.0061487431592993904,-0.07646804011549795,-7.26742964949884e-4,0.23154553492477636,0.22574322147025302,0.38003421645640234,0.45091435814456166,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Nos,CG7800,11-25MYA,D,3,-0.005226263436989185,-0.18690666731791594,2.580772638728432,2.5802067765261283,-4.931436775775969,-5.05868793683899,5.121288614469517,4.938214955464604,-0.3343918372879802,-0.4517498457569436,0.09483504633411013,-0.010359190537518166,0.09852955464407073,-0.007634666440017685,0.22541389023890768,0.2295042772144235,0.5457679041874568,0.45135828927566135,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Tub,CG7800,11-25MYA,D,3,0.34498936675355885,-0.08540593287708405,0.7949144987721093,0.797163298029635,-1.3211770827480522,-1.7574390409205771,1.873852265759217,1.428571960871993,-0.4016265671617131,-0.2557963447213147,0.046466534935743715,0.15535827555818937,0.04970848999561579,0.16256400340685567,0.23427020931053355,0.22704887042796987,0.5153883579728521,0.6307618897051639,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Nos,CG7815,6-11MYA,R,3,-0.005226263436989185,-0.18690666731791594,2.580772638728432,2.5802067765261283,-4.931436775775969,-5.05868793683899,5.121288614469517,4.938214955464604,-0.3693606597720747,-0.034790766470054996,0.06564652705576257,0.40566990861239477,0.06984078571122818,0.4073506862518993,0.22787627786080034,0.23065631590650207,0.5163962294118125,0.8695489057363841,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Act,CR13656,6-11MYA,D,3,0.3318144888202661,0.05222316137894222,0.7915056506486166,0.7891419351937543,-1.3569847070181051,-1.6184171454496068,1.8204095495355554,1.5427161084259446,-0.5998233585362742,-0.8263067802253246,-0.17350035137796174,-0.3830767948959224,-0.1659604289310342,-0.37785899944126544,0.2298475369067326,0.2341803756749178,0.3096658997036616,0.08325624355914422,FALSE,FALSE,FALSE,FALSE,FALSE
GD,Tub,CR13656,6-11MYA,D,3,0.34498936675355885,-0.08540593287708405,0.7949144987721093,0.797163298029635,-1.3211770827480522,-1.7574390409205771,1.873852265759217,1.428571960871993,-0.581786656841568,-0.17609855827638932,-0.12722018331536789,0.270559224839377,-0.12672561649080505,0.27420001858782583,0.23446782748162073,0.2332169506636721,0.34209487469961963,0.7437890040266536,FALSE,FALSE,FALSE,FALSE,FALSE
KK,Act,CG1009,>35MYA,NA,3,0.1996581194270323,-0.07271936022033552,0.5236879173352349,0.5167015828659901,-0.7519121387305259,-1.0118482711990973,1.2188845663042231,0.95076308111088,-0.26695924447909375,-0.30451590812439916,0.1807077201971068,0.12799015464338892,0.18506221646250925,0.1279658590007473,0.2359410935338113,0.22765180766201437,0.6670576264148114,0.5818218216326496,FALSE,FALSE,FALSE,FALSE,FALSE
KK,Tub,CG1009,>35MYA,NA,3,0.11461758830368622,-0.0798272534851708,0.5164456579833074,0.5154155761137428,-0.8692214640662314,-1.0620460012873174,1.1450082245004232,0.9005259339486711,-0.15828124701324217,-0.2640483850364479,0.2978837368099355,0.18145297649656184,0.3021529166529925,0.18664702644592762,0.24662970685106417,0.24384180514832793,0.7895387729126057,0.6825708629304523,FALSE,FALSE,FALSE,FALSE,FALSE
KK,Nos,CG10090,6-11MYA,D,3,-0.09782392631641001,-0.04621677774970192,2.2398986432547705,2.239058455047366,-4.539754771047194,-4.530776561586819,4.293946184496328,4.354527686950915,-0.8085112110083024,-0.5994399193870443,-0.35855270103503634,-0.18931171244007186,-0.3559648987128521,-0.1882977621553184,0.23581700627847574,0.20819855211437846,0.11269071898505814,0.22905295928329797,FALSE,FALSE,FALSE,FALSE,FALSE
KK,Act,CG10232,6-11MYA,D,3,0.1996581194270323,-0.07271936022033552,0.5236879173352349,0.5167015828659901,-0.7519121387305259,-1.0118482711990973,1.2188845663042231,0.95076308111088,-0.20609919099574603,-0.5687161860374622,0.22011776460368457,-0.10511023309510253,0.2265362187608549,-0.10063258507818197,0.2311791169496306,0.24453113416362002,0.6987306046336688,0.38368281718592384,FALSE,FALSE,FALSE,FALSE,FALSE
KK,Nos,CG10232,6-11MYA,D,3,-0.09782392631641001,-0.04621677774970192,2.2398986432547705,2.239058455047366,-4.539754771047194,-4.530776561586819,4.293946184496328,4.354527686950915,-0.6426939718723059,-0.6176124627996775,-0.23486840435340328,-0.19847268195298717,-0.2317999142647038,-0.19373123242080026,0.21517777950214834,0.21818563648316733,0.20005300781814858,0.24793238468246817,FALSE,FALSE,FALSE,FALSE,FALSE
KK,Tub,CG10232,6-11MYA,D,3,0.11461758830368622,-0.0798272534851708,0.5164456579833074,0.5154155761137428,-0.8692214640662314,-1.0620460012873174,1.1450082245004232,0.9005259339486711,-0.38849072273441215,-0.5008870725492516,0.057900406877171774,-0.059790195444845096,0.0679053007275428,-0.055703656218287836,0.24383551214212787,0.23384491995438933,0.5725270988562056,0.41699111200373085,FALSE,FALSE,FALSE,FALSE,FALSE
KK,Act,CG10246,11-25MYA,D,2,0.1996581194270323,-0.07271936022033552,0.5236879173352349,0.5167015828659901,-0.7519121387305259,-1.0118482711990973,1.2188845663042231,0.95076308111088,-0.24366831259436875,-0.7802001263440279,0.17516218746563417,-0.34317040143762934,0.18076069647286047,-0.33653872645442023,0.2288767888582987,0.22928843151895525,0.6406895281976748,0.12226406677311684,FALSE,FALSE,FALSE,FALSE,FALSE
KK,Nos,CG10246,11-25MYA,D,2,-0.09782392631641001,-0.04621677774970192,2.2398986432547705,2.239058455047366,-4.539754771047194,-4.530776561586819,4.293946184496328,4.354527686950915,-0.40658064561693735,-0.3427427615966453,0.030588912138440554,0.08600163497429826,0.027335496254997885,0.09411249168756275,0.22394182265964285,0.22443826270574674,0.4592156666997612,0.5523634846649532,FALSE,FALSE,FALSE,FALSE,FALSE
KK,Tub,CG10246,11-25MYA,D,2,0.11461758830368622,-0.0798272534851708,0.5164456579833074,0.5154155761137428,-0.8692214640662314,-1.0620460012873174,1.1450082245004232,0.9005259339486711,-0.0636126404847991,-0.6270716646577613,0.38427617305492945,-0.17848597294091062,0.3907054727087857,-0.17006575967614254,0.2430970652204764,0.23898653769569453,0.8844950198335666,0.3102118902034961,FALSE,TRUE,FALSE,FALSE,TRUE
KK,Act,CG10852,6-11MYA,A,3,0.1996581194270323,-0.07271936022033552,0.5236879173352349,0.5167015828659901,-0.7519121387305259,-1.0118482711990973,1.2188845663042231,0.95076308111088,-0.37395459940693293,-0.4577517128688312,0.05590786251306641,-0.020672996886728568,0.06531487783237998,-0.01645699771631424,0.231171294125913,0.23197912256439238,0.5429399886556857,0.46162891293219316,FALSE,FALSE,FALSE,FALSE,FALSE
KK,Tub,CG10852,6-11MYA,A,3,0.11461758830368622,-0.0798272534851708,0.5164456579833074,0.5154155761137428,-0.8692214640662314,-1.0620460012873174,1.1450082245004232,0.9005259339486711,-0.20609092921256336,-0.4163291726526062,0.23197043951536653,0.03090361386600609,0.23426161999800268,0.03581075358266337,0.2343323706704496,0.2347651943717629,0.7115283353353932,0.5094718046578222,FALSE,FALSE,FALSE,FALSE,FALSE
KK,Act,CG1113,>35MYA,NA,3,0.1996581194270323,-0.07271936022033552,0.5236879173352349,0.5167015828659901,-0.7519121387305259,-1.0118482711990973,1.2188845663042231,0.95076308111088,-0.5259552758190076,-0.6593548654160906,-0.06440412463605444,-0.22201378219074244,-0.06212536106413148,-0.2162634623032818,0.24496360370996567,0.23532569682596682,0.4344073447846459,0.257378486583632,FALSE,FALSE,FALSE,FALSE,FALSE
KK,Tub,CG1113,>35MYA,NA,3,0.11461758830368622,-0.0798272534851708,0.5164456579833074,0.5154155761137428,-0.8692214640662314,-1.0620460012873174,1.1450082245004232,0.9005259339486711,-0.5237239074838437,-0.7271467728463408,-0.08814810789462774,-0.28423981968128975,-0.08136683514627611,-0.2785928541699678,0.23965595014529753,0.2369558653639996,0.4116584029565433,0.20079915780931284,FALSE,FALSE,FALSE,FALSE,FALSE
KK,Act,CG11213,>35MYA,NA,X,0.1996581194270323,-0.07271936022033552,0.5236879173352349,0.5167015828659901,-0.7519121387305259,-1.0118482711990973,1.2188845663042231,0.95076308111088,-14.092569393650352,-0.18126647428329634,-8.45238121798397,0.2726753560189077,-8.826809683757244,0.28109092838197114,2.133181841313992,0.24123528654274914,-5.775985072079735,0.7626179862068739,FALSE,FALSE,FALSE,TRUE,TRUE
KK,Tub,CG11213,>35MYA,NA,X,0.11461758830368622,-0.0798272534851708,0.5164456579833074,0.5154155761137428,-0.8692214640662314,-1.0620460012873174,1.1450082245004232,0.9005259339486711,-13.982726242255712,-1.4433782841974419,-8.246077937692709,-0.9633193076882669,-8.629324703448848,-0.9578669084928924,2.216694889058914,0.2500246060573321,-5.4482420306677035,-0.46892708992093013,FALSE,FALSE,TRUE,TRUE,TRUE
KK,Act,CG1193,>35MYA,NA,3,0.1996581194270323,-0.07271936022033552,0.5236879173352349,0.5167015828659901,-0.7519121387305259,-1.0118482711990973,1.2188845663042231,0.95076308111088,-0.9162622045196862,-0.2032982729046367,-0.44467938735956114,0.22008563206258036,-0.44231748382430436,0.22510189323140933,0.24571927707637928,0.22661022154571298,0.049959185830399454,0.6876037813557038,FALSE,FALSE,FALSE,FALSE,FALSE
KK,Tub,CG1193,>35MYA,NA,3,0.11461758830368622,-0.0798272534851708,0.5164456579833074,0.5154155761137428,-0.8692214640662314,-1.0620460012873174,1.1450082245004232,0.9005259339486711,-0.9084860269350452,-0.23535317366653383,-0.46875915157996395,0.2057958184470563,-0.4612849250259089,0.20678560337245847,0.238609103378325,0.23562310114115936,0.03280972086777706,0.6846844014785946,FALSE,FALSE,FALSE,FALSE,FALSE
KK,Act,CG11942,3-6MYA,D,X,0.1996581194270323,-0.07271936022033552,0.5236879173352349,0.5167015828659901,-0.7519121387305259,-1.0118482711990973,1.2188845663042231,0.95076308111088,-0.23508277672950742,-0.48756505070050554,0.25358675198875724,-0.033435176008781306,0.2578495982663468,-0.03095380358215924,0.25865569145243766,0.2376690352671934,0.7794186631151717,0.43879804387110816,FALSE,FALSE,FALSE,FALSE,FALSE
KK,Nos,CG11942,3-6MYA,D,X,-0.09782392631641001,-0.04621677774970192,2.2398986432547705,2.239058455047366,-4.539754771047194,-4.530776561586819,4.293946184496328,4.354527686950915,-0.534202922397123,-0.6599118153934019,-0.10820238973237925,-0.22048218511756984,-0.1024806403408939,-0.2174275570784179,0.22803862987034174,0.22282329700665082,0.3534340722373024,0.21884460157849359,FALSE,FALSE,FALSE,FALSE,FALSE
KK,Tub,CG11942,3-6MYA,D,X,0.11461758830368622,-0.0798272534851708,0.5164456579833074,0.5154155761137428,-0.8692214640662314,-1.0620460012873174,1.1450082245004232,0.9005259339486711,-0.02160941496785045,-0.41419123657092943,0.4266683784207692,0.028273211234354983,0.43087454025985905,0.036788262501792984,0.23688265657394436,0.23736746918015855,0.9060794016086104,0.5102323452186045,FALSE,TRUE,FALSE,FALSE,TRUE
KK,Act,CG12493,3-6MYA,D,3,0.1996581194270323,-0.07271936022033552,0.5236879173352349,0.5167015828659901,-0.7519121387305259,-1.0118482711990973,1.2188845663042231,0.95076308111088,-0.20848429089617768,-0.4508782318065404,0.23034455107313118,-0.04355712882336092,0.23737526970612263,-0.036388729217048006,0.2333414156368628,0.22562986809817534,0.707334232848476,0.431070474139391,FALSE,FALSE,FALSE,FALSE,FALSE
