mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,par_name,beta_id,background_id,sex_id,driver_id,construct_id,time_id,experiment_count,beta_val_id,model_index,month_id,parental_mortality
-0.22023795818106773,0.05609539883470902,2.918220150622449,-5.849133196193887,-2.228345164331416,-0.23427520428888432,1.7686356570451083,5.48180632051409,2706.33543293554,1.0000126319687013,beta_vals[36],36,NA,NA,NA,NA,NA,176,36,3,2,NA
-0.03420561626206758,0.054303317336572066,2.596624134540995,-5.223316276566602,-1.7935139018297792,-0.02112302334714873,1.7435959501638862,5.0145250509685475,2286.469732317662,1.0021935226746108,beta_vals[37],37,NA,NA,NA,NA,NA,476,37,3,3,NA
-0.10526809722639087,0.05516665786810867,2.9638768112483724,-5.979119143473587,-2.1439505026926673,-0.046270268783308095,1.8707518298194532,5.732986309740412,2886.469345452887,1.0027539239804844,beta_vals[38],38,NA,NA,NA,NA,NA,90,38,3,4,NA
-0.14357902468463749,0.05688385698665218,3.2940151688887154,-6.832348485756186,-2.299640240904185,-0.10071227182254042,2.0644871699249667,6.239159914092644,3353.3054729841188,1.000762413721757,beta_vals[39],39,NA,NA,NA,NA,NA,1253,39,3,5,NA
-0.1489202954306986,0.05164756103028367,2.8906791640059626,-5.734169673769034,-2.125045938323429,-0.16672383307415753,1.8281593346615332,5.567396495338194,3132.5654173433954,1.0011907791517496,beta_vals[40],40,NA,NA,NA,NA,NA,2022,40,3,6,NA
-1.0635246971389418,4.648212987297923e-4,0.04943852760557102,-1.1591062751112018,-1.0969694381474624,-1.0641306643107757,-1.030145229468949,-0.9661151340093049,11312.51104839166,0.9997262965969604,beta_vals[41],41,NA,NA,NA,NA,NA,579,41,3,NA,TRUE
-0.104350534334643,0.06240153278808985,1.3422539390668606,-2.8563097121524263,-0.9775811638613756,-0.07246751024225137,0.8000095288566591,2.4753222600861546,462.67801027104673,1.0045826717001327,beta_vals[1],1,1,NA,NA,NA,NA,3172,1,4,NA,NA
-0.04658819160398217,0.06233068607425316,1.3439900677123737,-2.8097703946099855,-0.9290379419485513,-0.02536454382222411,0.8789422386848684,2.506647003506708,464.93078551170686,1.0046265387861457,beta_vals[2],2,2,NA,NA,NA,NA,4047,2,4,NA,NA
0.10508482078882607,0.07704443633027724,2.128121739800401,-3.996197702131541,-1.3859186087835769,0.08471015267039121,1.6250007368567254,4.219901968403323,762.9751130841258,1.0067053556463228,beta_vals[3],3,1,1,1,NA,NA,1402,3,4,NA,NA
-0.07874472448852739,0.07729780707623514,2.1283483756959467,-4.182936538307614,-1.5924753063497326,-0.09115105491869561,1.4445345998519064,4.019310846289486,758.1429244196473,1.006884858033289,beta_vals[4],4,1,2,1,NA,NA,1405,4,4,NA,NA
0.019902401188997974,0.07457636012166452,1.7955890105047276,-3.504161675890274,-1.2084236764925471,0.04786769913371307,1.2419796442672424,3.4642087302537803,579.7109610017226,1.0051653063829633,beta_vals[5],5,2,1,1,NA,NA,1936,5,4,NA,NA
0.07051997092103336,0.07459253763698576,1.79581024732589,-3.4350910950668516,-1.1656725336506775,0.11791015862407439,1.3022518681317978,3.4838354762331236,579.6023353176766,1.005246681301679,beta_vals[6],6,2,2,1,NA,NA,1972,6,4,NA,NA
0.17197639669940057,0.06316790448031401,2.08158949023468,-4.023340084810979,-1.208564579251824,0.21352934165335163,1.6086334415565031,4.155907792633617,1085.9185030015708,1.003811619778532,beta_vals[7],7,NA,NA,NA,3,NA,30,7,4,NA,NA
0.3327859682050607,0.06315269691063248,2.080153320871012,-3.922569459841131,-1.0569328510575866,0.36793968477187844,1.7626938838466852,4.274116850670537,1084.9429188720546,1.004031654602317,beta_vals[8],8,NA,NA,NA,5,NA,30,8,4,NA,NA
0.04364322940511917,0.06317952283357997,2.080164073135096,-4.15619087539278,-1.3672817807927158,0.07956789733027564,1.4781868383530838,4.042420961894295,1084.0329910571957,1.0039958073541209,beta_vals[9],9,NA,NA,NA,16,NA,30,9,4,NA,NA
0.26055452340917984,0.06292565413041384,2.0802655383368696,-3.9931402893144408,-1.1222439288874906,0.2998988313783675,1.679237864527948,4.233769835825987,1092.904141011538,1.0038772561273304,beta_vals[10],10,NA,NA,NA,34,NA,30,10,4,NA,NA
0.08105429177971495,0.063252992403288,2.077669883103262,-4.105954997169221,-1.301618581128493,0.1318413464365341,1.5076315054353713,3.9856024125457075,1078.9242059300266,1.0042267601541577,beta_vals[11],11,NA,NA,NA,38,NA,30,11,4,NA,NA
-0.06250231221472867,0.06207595363806507,1.313819422899848,-2.5808820385381135,-0.9594073166959414,-0.1022563475765562,0.776108500881755,2.6461824352648398,447.944858130407,1.0049460562623866,beta_vals[12],12,NA,NA,NA,NA,1,72,12,4,NA,NA
0.013133545232784628,0.06152324841355345,1.3175271069240335,-2.466558408599324,-0.8841919415725857,-0.01811696335607075,0.8741498919765366,2.684779332947052,458.60691862291475,1.0049308017489509,beta_vals[13],13,NA,NA,NA,NA,2,32,13,4,NA,NA
-0.30071532201699513,0.061982314693366444,1.312329331715997,-2.786389344859355,-1.181583955439146,-0.3344547006515922,0.5495303499887103,2.3744345401250637,448.2807503920135,1.0051241831808153,beta_vals[14],14,NA,NA,NA,NA,3,72,14,4,NA,NA
0.277119418307767,0.06182304948437011,1.316029670909119,-2.236267127689897,-0.612331868006324,0.2512900864244143,1.1382550103643452,2.960185394878324,453.1380331312675,1.0050332796748012,beta_vals[15],15,NA,NA,NA,NA,4,42,15,4,NA,NA
-0.009452645170295579,0.06149940237795735,1.323882486340721,-2.5280362315087093,-0.929781937450933,-0.03799474675102146,0.8404673940792969,2.6853013797988354,463.401123917645,1.0047774924316666,beta_vals[16],16,NA,NA,NA,NA,5,31,16,4,NA,NA
0.10973423884178726,0.06183406646447893,1.31743831839138,-2.4069207865895725,-0.7758647109962,0.08351238277794747,0.9612042308404819,2.8126638051791013,453.9468063576353,1.0045487999407268,beta_vals[17],17,NA,NA,NA,NA,6,30,17,4,NA,NA
0.2868182557270245,0.06200240947797648,1.3217029790530614,-2.24124483333527,-0.6084842128753304,0.26992398675091944,1.1437313083169647,2.9668378358958143,454.4128498642331,1.0051772557442888,beta_vals[18],18,NA,NA,NA,NA,7,30,18,4,NA,NA
-0.2808990884782197,0.062123627455812215,1.317799706400359,-2.807149345316641,-1.1686289808023174,-0.2920996135962043,0.5728874553407695,2.4173299273257234,449.97169894645987,1.0046992390271257,beta_vals[19],19,NA,NA,NA,NA,8,30,19,4,NA,NA
-0.12558345744496738,0.05620896608020783,1.55117682084173,-3.018759144571504,-1.1809125195260317,-0.18159104531615533,0.9035790885312835,3.0965589364352937,761.5727906241991,1.0013759158204643,beta_vals[20],20,NA,NA,NA,NA,9,836,20,4,NA,NA
-0.06596624730179335,0.05537489751355239,1.5427427743931925,-2.9421294425347364,-1.1236287182659517,-0.1162437147738698,0.9729363711424218,3.108623515695165,776.177718010633,1.0010746927525918,beta_vals[21],21,NA,NA,NA,NA,10,417,21,4,NA,NA
0.19901507687256284,0.05591929116830537,1.5479136573726537,-2.674394877232425,-0.8634391188646576,0.1477809787415142,1.2390727786886682,3.39042773770023,766.2494024014742,1.0011901769753355,beta_vals[22],22,NA,NA,NA,NA,11,467,22,4,NA,NA
-0.003599223719091804,0.05556601210722987,1.5489868111120386,-2.920743456854777,-1.06419163257732,-0.053487627326873115,1.0329328048812958,3.2278905207479776,777.1001297982683,1.0012385279559042,beta_vals[23],23,NA,NA,NA,NA,12,420,23,4,NA,NA
-0.22704376309447277,0.060456583749976395,1.9138207964466472,-4.0657825151331295,-1.5147557920108197,-0.2197529673591496,1.0663524754718252,3.4573472427665535,1002.1098564484436,1.003302790641745,beta_vals[24],24,NA,NA,NA,NA,13,598,24,4,NA,NA
-0.2400583476403171,0.06082563539594104,1.9189442064432511,-4.092018629584169,-1.522251210677823,-0.22568274718551526,1.0624288079604312,3.4757227499380803,995.2940018649587,1.0030511399926145,beta_vals[25],25,NA,NA,NA,NA,14,537,25,4,NA,NA
-0.16715243208188,0.0557357638310097,1.5491557641236962,-3.0719070872211516,-1.2209374851200268,-0.21695757884154293,0.8576840982136089,2.9868193905305307,772.5422853270608,1.001414924220518,beta_vals[26],26,NA,NA,NA,NA,15,409,26,4,NA,NA
0.03522340070080502,0.055512238682888924,1.540089601096905,-2.848725130651081,-1.0157224733612722,-0.017725941220416572,1.0696751496751045,3.2419504909593786,769.6876059663116,1.0012875168131896,beta_vals[27],27,NA,NA,NA,NA,16,417,27,4,NA,NA
0.07968343376582382,0.055287908657936063,1.5420270871971817,-2.833272162678405,-0.9675990849964528,0.019213908520140977,1.1074516898489148,3.274881006456357,777.8998365855708,1.0011497183101745,beta_vals[28],28,NA,NA,NA,NA,17,704,28,4,NA,NA
0.024987451817286243,0.06076153971186364,1.9149007813577696,-3.8284684287523616,-1.249124701028378,0.04342043062030232,1.3242504734656875,3.7180213105873636,993.1961143463018,1.003203104485624,beta_vals[29],29,NA,NA,NA,NA,18,719,29,4,NA,NA
-0.009970460433564938,0.06072453950111746,1.9196876139847945,-3.8219952711078773,-1.3034038590537544,1.5446176096409832e-4,1.291838800541274,3.6877419156813014,999.3846288858714,1.0028979263862374,beta_vals[30],30,NA,NA,NA,NA,19,478,30,4,NA,NA
0.43343786787288524,0.06117200314028937,1.9239298365141961,-3.3856024258972526,-0.8550653937610635,0.4504068058526707,1.737186763157514,4.197753966609323,989.1748259866692,1.0031796756598061,beta_vals[31],31,NA,NA,NA,NA,20,475,31,4,NA,NA
0.15569011195519653,0.08150342604851295,2.3652511234079894,-4.4708559626849125,-1.476095197746896,0.14268447223142744,1.7377153439554687,4.885508090772306,842.1758526461755,1.0037518701859816,beta_vals[32],32,NA,NA,NA,NA,21,150,32,4,NA,NA
-0.324269870436948,0.055810940129777276,1.5485296127834016,-3.2413632536207455,-1.387269144399542,-0.37256739314523374,0.7253602868907632,2.845949393870702,769.8397881262272,1.0012414251955961,beta_vals[33],33,NA,NA,NA,NA,22,238,33,4,NA,NA
0.011013548222948278,0.06212786378661952,1.327611310511315,-2.5115091158615885,-0.893480325679654,-0.004761159328055608,0.8616879231547,2.717580866595687,456.63484151265857,1.0049806596790367,beta_vals[34],34,NA,NA,NA,NA,23,15,34,4,NA,NA
-1.0633776796912218,5.591904417019323e-4,0.049207263139379995,-1.1585741278230473,-1.0968576884013352,-1.0637916933538034,-1.0311893923910826,-0.9644276295229308,7743.529239900728,0.9998171099467922,beta_vals[35],35,NA,NA,NA,NA,NA,579,35,4,NA,TRUE
